account_id,amount,iso_currency_code,unofficial_currency_code,category,category_id,date,name,merchant_name,payment_channel,pending,transaction_id,transaction_type,location.address,location.city,location.region,location.postal_code,location.country,location.lat,location.lon,location.store_number
account_2,1475.11,USD,,"['Food and Drink', 'Restaurants']",18426657,4/16/23,Chipotle,Chipotle,in store,TRUE,transaction_152,place,123 Example St,San Francisco,CA,79454,US,,,4733
account_3,339.12,USD,,"['Clothing', 'Apparel']",15363360,11/23/23,Levi's,Levi's,in store,TRUE,transaction_153,place,123 Example St,San Francisco,CA,52266,US,,,3123
account_4,649.95,USD,,"['Entertainment', 'Movies']",18421553,9/12/23,AMC Theaters,AMC Theaters,in store,TRUE,transaction_154,place,123 Example St,New York,NY,65079,US,,,2388
account_5,604.94,USD,,"['Shops', 'Supermarkets and Groceries']",13828337,6/21/23,Walmart,Walmart,in store,FALSE,transaction_155,place,123 Example St,San Francisco,IL,89260,US,,,2378
account_6,1353,USD,,"['Clothing', 'Apparel']",17167017,12/23/23,Old Navy,Old Navy,in store,FALSE,transaction_156,place,123 Example St,Chicago,TX,77453,US,,,4348
account_7,1285.25,USD,,"['Technology', 'Electronics']",15581790,1/19/24,Apple Store,Apple Store,in store,FALSE,transaction_157,place,123 Example St,Chicago,NY,68805,US,,,2029
account_8,219.61,USD,,"['Travel', 'Airlines']",15823048,11/25/23,Delta Airlines,Delta Airlines,in store,FALSE,transaction_158,place,123 Example St,Houston,IL,39843,US,,,3930
account_9,1289.78,USD,,"['Travel', 'Airlines']",14770252,1/2/24,Delta Airlines,Delta Airlines,in store,FALSE,transaction_159,place,123 Example St,Chicago,IL,29761,US,,,1827
account_0,1113.06,USD,,"['Food and Drink', 'Restaurants']",14899708,2/4/24,Chipotle,Chipotle,in store,FALSE,transaction_160,place,123 Example St,Houston,IL,23905,US,,,719
account_1,60.65,USD,,"['Transportation', 'Ride Share']",17610788,5/16/23,Lyft,Lyft,in store,TRUE,transaction_161,place,123 Example St,Los Angeles,TX,88404,US,,,3075
account_2,1323.73,USD,,"['Food and Drink', 'Restaurants']",18963073,9/11/23,Chipotle,Chipotle,in store,TRUE,transaction_162,place,123 Example St,New York,CA,80626,US,,,3476
account_3,1072.19,USD,,"['Shops', 'Supermarkets and Groceries']",17244870,5/14/23,Walmart,Walmart,in store,TRUE,transaction_163,place,123 Example St,New York,NY,53333,US,,,2185
account_4,1409.96,USD,,"['Shops', 'Supermarkets and Groceries']",13814603,2/3/24,Target,Target,in store,TRUE,transaction_164,place,123 Example St,New York,CA,40498,US,,,3621
account_5,1937.6,USD,,"['Clothing', 'Apparel']",15195131,8/22/23,Under Armour,Under Armour,in store,TRUE,transaction_165,place,123 Example St,Houston,TX,88711,US,,,760
account_6,1191.15,USD,,"['Shops', 'Supermarkets and Groceries']",15206668,11/5/23,Walmart,Walmart,in store,FALSE,transaction_166,place,123 Example St,Houston,TX,90309,US,,,3727
account_7,1966.17,USD,,"['Transportation', 'Ride Share']",13774036,12/3/23,Uber,Uber,in store,TRUE,transaction_167,place,123 Example St,Los Angeles,NY,31020,US,,,1289
account_8,1437.66,USD,,"['Food and Drink', 'Restaurants']",16850533,9/28/23,McDonald's,McDonald's,in store,FALSE,transaction_168,place,123 Example St,Los Angeles,IL,44811,US,,,4637
account_9,1769.63,USD,,"['Transportation', 'Ride Share']",17450356,5/23/23,Uber,Uber,in store,TRUE,transaction_169,place,123 Example St,New York,IL,22700,US,,,1855
account_0,804.58,USD,,"['Entertainment', 'Movies']",13634351,8/30/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_170,place,123 Example St,Los Angeles,IL,64848,US,,,3705
account_1,832.89,USD,,"['Technology', 'Electronics']",17990966,11/23/23,Sony,Sony,in store,FALSE,transaction_171,place,123 Example St,San Francisco,NY,67674,US,,,254
account_2,656.3,USD,,"['Technology', 'Electronics']",15474138,11/29/23,Samsung,Samsung,in store,TRUE,transaction_172,place,123 Example St,New York,CA,85630,US,,,1167
account_3,666.62,USD,,"['Food and Drink', 'Restaurants']",17204020,9/10/23,McDonald's,McDonald's,in store,FALSE,transaction_173,place,123 Example St,Chicago,CA,83808,US,,,4033
account_4,858.74,USD,,"['Technology', 'Electronics']",14134833,9/23/23,Samsung,Samsung,in store,FALSE,transaction_174,place,123 Example St,San Francisco,NY,83714,US,,,4572
account_5,652.27,USD,,"['Technology', 'Electronics']",15205092,1/26/24,Apple Store,Apple Store,in store,FALSE,transaction_175,place,123 Example St,Houston,IL,47147,US,,,1162
account_6,1647.01,USD,,"['Transportation', 'Ride Share']",15403621,11/17/23,Lyft,Lyft,in store,TRUE,transaction_176,place,123 Example St,San Francisco,CA,37560,US,,,1853
account_7,1845.59,USD,,"['Transportation', 'Ride Share']",16473861,5/7/23,Uber,Uber,in store,TRUE,transaction_177,place,123 Example St,New York,NY,71396,US,,,702
account_8,67.06,USD,,"['Travel', 'Airlines']",13618336,5/28/23,Delta Airlines,Delta Airlines,in store,TRUE,transaction_178,place,123 Example St,Houston,CA,98922,US,,,3759
account_9,1779.9,USD,,"['Food and Drink', 'Restaurants']",17988880,3/13/23,McDonald's,McDonald's,in store,TRUE,transaction_179,place,123 Example St,Houston,TX,27441,US,,,443
account_0,1426.95,USD,,"['Transportation', 'Ride Share']",15302767,8/7/23,Uber,Uber,in store,FALSE,transaction_180,place,123 Example St,San Francisco,TX,45762,US,,,4711
account_1,125.9,USD,,"['Technology', 'Electronics']",16611013,12/21/23,Apple Store,Apple Store,in store,TRUE,transaction_181,place,123 Example St,New York,CA,40789,US,,,1558
account_2,1377.3,USD,,"['Shops', 'Supermarkets and Groceries']",14584675,4/10/23,Whole Foods,Whole Foods,in store,TRUE,transaction_182,place,123 Example St,Los Angeles,CA,68034,US,,,4413
account_3,124.87,USD,,"['Travel', 'Airlines']",14851178,5/12/23,United Airlines,United Airlines,in store,TRUE,transaction_183,place,123 Example St,San Francisco,CA,56567,US,,,1703
account_4,1722.13,USD,,"['Travel', 'Airlines']",15447025,10/30/23,JetBlue,JetBlue,in store,TRUE,transaction_184,place,123 Example St,New York,IL,28553,US,,,43
account_5,972.83,USD,,"['Travel', 'Airlines']",16095692,10/7/23,JetBlue,JetBlue,in store,TRUE,transaction_185,place,123 Example St,Houston,CA,78448,US,,,4479
account_6,158.11,USD,,"['Travel', 'Airlines']",14988068,11/23/23,United Airlines,United Airlines,in store,FALSE,transaction_186,place,123 Example St,Chicago,CA,16848,US,,,1450
account_7,1439.81,USD,,"['Technology', 'Electronics']",13855281,12/25/23,Samsung,Samsung,in store,FALSE,transaction_187,place,123 Example St,Houston,CA,19666,US,,,1959
account_8,1268.68,USD,,"['Food and Drink', 'Restaurants']",17826281,10/30/23,McDonald's,McDonald's,in store,TRUE,transaction_188,place,123 Example St,Los Angeles,CA,21732,US,,,3076
account_9,1003.35,USD,,"['Transportation', 'Ride Share']",17437014,4/15/23,Uber,Uber,in store,FALSE,transaction_189,place,123 Example St,Los Angeles,IL,18329,US,,,617
account_0,936.13,USD,,"['Technology', 'Electronics']",14645210,8/27/23,Apple Store,Apple Store,in store,TRUE,transaction_190,place,123 Example St,New York,NY,33665,US,,,1132
account_1,1372.64,USD,,"['Technology', 'Electronics']",14360395,5/7/23,Samsung,Samsung,in store,FALSE,transaction_191,place,123 Example St,New York,IL,87832,US,,,1536
account_2,728.33,USD,,"['Clothing', 'Apparel']",15372231,11/28/23,Old Navy,Old Navy,in store,FALSE,transaction_192,place,123 Example St,Houston,TX,56462,US,,,532
account_3,1752.19,USD,,"['Entertainment', 'Movies']",15279236,11/21/23,Alamo Drafthouse,Alamo Drafthouse,in store,FALSE,transaction_193,place,123 Example St,New York,IL,37949,US,,,4427
account_4,57.64,USD,,"['Transportation', 'Ride Share']",14650922,5/20/23,Lyft,Lyft,in store,FALSE,transaction_194,place,123 Example St,Los Angeles,NY,55950,US,,,4849
account_5,758.93,USD,,"['Shops', 'Supermarkets and Groceries']",14716983,8/11/23,Whole Foods,Whole Foods,in store,TRUE,transaction_195,place,123 Example St,Los Angeles,IL,30477,US,,,3967
account_6,370.11,USD,,"['Technology', 'Electronics']",18297895,2/23/23,Best Buy,Best Buy,in store,FALSE,transaction_196,place,123 Example St,Los Angeles,NY,53506,US,,,3145
account_7,1485.12,USD,,"['Transportation', 'Ride Share']",15666503,4/21/23,Uber,Uber,in store,FALSE,transaction_197,place,123 Example St,Chicago,CA,54542,US,,,4633
account_8,1139.91,USD,,"['Travel', 'Airlines']",14843705,10/4/23,American Airlines,American Airlines,in store,TRUE,transaction_198,place,123 Example St,New York,CA,42441,US,,,4985
account_9,1365.59,USD,,"['Shops', 'Supermarkets and Groceries']",14983937,9/6/23,Target,Target,in store,FALSE,transaction_199,place,123 Example St,Houston,IL,41091,US,,,3074
account_0,1652.81,USD,,"['Clothing', 'Apparel']",18320268,9/27/23,Under Armour,Under Armour,in store,TRUE,transaction_200,place,123 Example St,New York,NY,68543,US,,,1521
account_1,995.75,USD,,"['Travel', 'Airlines']",15507433,4/11/23,JetBlue,JetBlue,in store,FALSE,transaction_201,place,123 Example St,San Francisco,NY,56179,US,,,4185
account_2,830.91,USD,,"['Technology', 'Electronics']",16858972,1/30/24,Best Buy,Best Buy,in store,FALSE,transaction_202,place,123 Example St,New York,CA,96685,US,,,3800
account_3,403.44,USD,,"['Travel', 'Airlines']",15408222,8/24/23,JetBlue,JetBlue,in store,FALSE,transaction_203,place,123 Example St,New York,TX,86107,US,,,2537
account_4,1460.62,USD,,"['Travel', 'Airlines']",13323320,11/22/23,JetBlue,JetBlue,in store,TRUE,transaction_204,place,123 Example St,Houston,CA,83143,US,,,3152
account_5,343.47,USD,,"['Travel', 'Airlines']",18279756,12/9/23,Southwest Airlines,Southwest Airlines,in store,FALSE,transaction_205,place,123 Example St,San Francisco,IL,51235,US,,,3377
account_6,604.68,USD,,"['Transportation', 'Ride Share']",18689386,9/22/23,Uber,Uber,in store,TRUE,transaction_206,place,123 Example St,San Francisco,NY,27327,US,,,4506
account_7,1893.9,USD,,"['Clothing', 'Apparel']",15748703,1/10/24,Nike,Nike,in store,FALSE,transaction_207,place,123 Example St,Los Angeles,NY,68925,US,,,2630
account_8,855.39,USD,,"['Food and Drink', 'Restaurants']",16345061,7/13/23,Starbucks,Starbucks,in store,FALSE,transaction_208,place,123 Example St,New York,CA,79801,US,,,1291
account_9,625.88,USD,,"['Technology', 'Electronics']",15772899,10/3/23,Microsoft Store,Microsoft Store,in store,TRUE,transaction_209,place,123 Example St,Chicago,NY,99569,US,,,3852
account_0,318.77,USD,,"['Transportation', 'Ride Share']",16600265,3/14/23,Lyft,Lyft,in store,TRUE,transaction_210,place,123 Example St,New York,NY,67292,US,,,529
account_1,110.18,USD,,"['Technology', 'Electronics']",13250256,9/27/23,Sony,Sony,in store,FALSE,transaction_211,place,123 Example St,New York,IL,87235,US,,,4688
account_2,1253.65,USD,,"['Transportation', 'Ride Share']",18590913,11/23/23,Uber,Uber,in store,FALSE,transaction_212,place,123 Example St,Los Angeles,CA,37264,US,,,12
account_3,713.12,USD,,"['Travel', 'Airlines']",18897794,4/7/23,Southwest Airlines,Southwest Airlines,in store,FALSE,transaction_213,place,123 Example St,Houston,CA,78425,US,,,3234
account_4,1663.92,USD,,"['Shops', 'Supermarkets and Groceries']",13845595,1/4/24,Walmart,Walmart,in store,TRUE,transaction_214,place,123 Example St,San Francisco,IL,82303,US,,,2102
account_5,922.79,USD,,"['Clothing', 'Apparel']",13284629,11/30/23,Nike,Nike,in store,TRUE,transaction_215,place,123 Example St,Houston,IL,32726,US,,,1359
account_6,1136.96,USD,,"['Transportation', 'Ride Share']",13988919,6/10/23,Uber,Uber,in store,FALSE,transaction_216,place,123 Example St,Los Angeles,TX,65081,US,,,3287
account_7,806.69,USD,,"['Clothing', 'Apparel']",18338405,7/16/23,Levi's,Levi's,in store,FALSE,transaction_217,place,123 Example St,Chicago,TX,25872,US,,,4684
account_8,693.36,USD,,"['Food and Drink', 'Restaurants']",15379818,6/14/23,Chipotle,Chipotle,in store,TRUE,transaction_218,place,123 Example St,Los Angeles,IL,54029,US,,,2563
account_9,23.69,USD,,"['Shops', 'Supermarkets and Groceries']",14099228,7/15/23,Whole Foods,Whole Foods,in store,TRUE,transaction_219,place,123 Example St,Chicago,TX,63700,US,,,3093
account_0,805.78,USD,,"['Clothing', 'Apparel']",13157282,5/21/23,Nike,Nike,in store,FALSE,transaction_220,place,123 Example St,Houston,IL,44295,US,,,3347
account_1,1481,USD,,"['Food and Drink', 'Restaurants']",14943573,3/14/23,Starbucks,Starbucks,in store,TRUE,transaction_221,place,123 Example St,San Francisco,NY,78658,US,,,1987
account_2,1926.06,USD,,"['Travel', 'Airlines']",17846304,3/27/23,American Airlines,American Airlines,in store,TRUE,transaction_222,place,123 Example St,San Francisco,IL,74613,US,,,1956
account_3,1336.08,USD,,"['Technology', 'Electronics']",15329546,10/24/23,Sony,Sony,in store,TRUE,transaction_223,place,123 Example St,San Francisco,NY,28869,US,,,1183
account_4,362.51,USD,,"['Entertainment', 'Movies']",16170260,1/1/24,Alamo Drafthouse,Alamo Drafthouse,in store,TRUE,transaction_224,place,123 Example St,San Francisco,NY,55821,US,,,381
account_5,919.39,USD,,"['Shops', 'Supermarkets and Groceries']",15620719,5/4/23,Whole Foods,Whole Foods,in store,TRUE,transaction_225,place,123 Example St,Houston,CA,13123,US,,,2767
account_6,1244.63,USD,,"['Technology', 'Electronics']",15979650,6/10/23,Best Buy,Best Buy,in store,TRUE,transaction_226,place,123 Example St,Chicago,NY,32352,US,,,3945
account_7,973.94,USD,,"['Clothing', 'Apparel']",14369255,12/22/23,Adidas,Adidas,in store,FALSE,transaction_227,place,123 Example St,Houston,CA,80389,US,,,2982
account_8,1113.87,USD,,"['Food and Drink', 'Restaurants']",14834587,10/24/23,McDonald's,McDonald's,in store,FALSE,transaction_228,place,123 Example St,Chicago,IL,14683,US,,,640
account_9,215.01,USD,,"['Travel', 'Airlines']",15911737,2/6/24,American Airlines,American Airlines,in store,FALSE,transaction_229,place,123 Example St,Houston,IL,48567,US,,,3392
account_0,996.3,USD,,"['Travel', 'Airlines']",15527738,2/19/23,JetBlue,JetBlue,in store,FALSE,transaction_230,place,123 Example St,Chicago,IL,10809,US,,,1812
account_1,475.31,USD,,"['Clothing', 'Apparel']",18322508,8/11/23,Under Armour,Under Armour,in store,FALSE,transaction_231,place,123 Example St,Chicago,NY,60787,US,,,652
account_2,1972.82,USD,,"['Technology', 'Electronics']",16031327,4/5/23,Microsoft Store,Microsoft Store,in store,FALSE,transaction_232,place,123 Example St,Houston,NY,16883,US,,,922
account_3,1911.13,USD,,"['Food and Drink', 'Restaurants']",15705170,7/1/23,Starbucks,Starbucks,in store,FALSE,transaction_233,place,123 Example St,New York,IL,25199,US,,,3295
account_4,677.01,USD,,"['Travel', 'Airlines']",15650954,12/4/23,Delta Airlines,Delta Airlines,in store,FALSE,transaction_234,place,123 Example St,Los Angeles,TX,82622,US,,,4999
account_5,1716.72,USD,,"['Shops', 'Supermarkets and Groceries']",16930795,2/3/24,Target,Target,in store,TRUE,transaction_235,place,123 Example St,Los Angeles,CA,55609,US,,,2439
account_6,801.12,USD,,"['Entertainment', 'Movies']",18390880,2/5/24,Regal Cinemas,Regal Cinemas,in store,FALSE,transaction_236,place,123 Example St,New York,CA,61679,US,,,3701
account_7,1957.84,USD,,"['Technology', 'Electronics']",14553215,12/12/23,Best Buy,Best Buy,in store,TRUE,transaction_237,place,123 Example St,New York,NY,79401,US,,,2027
account_8,856.08,USD,,"['Shops', 'Supermarkets and Groceries']",14959176,9/16/23,Costco,Costco,in store,FALSE,transaction_238,place,123 Example St,Los Angeles,IL,62860,US,,,3193
account_9,152.28,USD,,"['Shops', 'Supermarkets and Groceries']",17950138,9/18/23,Walmart,Walmart,in store,FALSE,transaction_239,place,123 Example St,Los Angeles,NY,73561,US,,,94
account_0,58.54,USD,,"['Entertainment', 'Movies']",14447984,2/15/23,AMC Theaters,AMC Theaters,in store,FALSE,transaction_240,place,123 Example St,Los Angeles,NY,72272,US,,,1126
account_1,311.37,USD,,"['Transportation', 'Ride Share']",18460955,5/2/23,Lyft,Lyft,in store,FALSE,transaction_241,place,123 Example St,Chicago,NY,99761,US,,,4518
account_2,1729.58,USD,,"['Travel', 'Airlines']",17536621,1/23/24,American Airlines,American Airlines,in store,FALSE,transaction_242,place,123 Example St,Los Angeles,CA,44313,US,,,797
account_3,1510.43,USD,,"['Transportation', 'Ride Share']",16227564,12/30/23,Uber,Uber,in store,TRUE,transaction_243,place,123 Example St,Chicago,CA,69858,US,,,1413
account_4,1724.2,USD,,"['Clothing', 'Apparel']",14881986,4/25/23,Nike,Nike,in store,TRUE,transaction_244,place,123 Example St,Chicago,CA,15741,US,,,930
account_5,1145.76,USD,,"['Clothing', 'Apparel']",18011204,12/2/23,Under Armour,Under Armour,in store,FALSE,transaction_245,place,123 Example St,Chicago,NY,17879,US,,,1038
account_6,1526.02,USD,,"['Clothing', 'Apparel']",14665657,3/22/23,Nike,Nike,in store,TRUE,transaction_246,place,123 Example St,Houston,NY,10632,US,,,4274
account_7,804.09,USD,,"['Clothing', 'Apparel']",15862359,11/12/23,Under Armour,Under Armour,in store,FALSE,transaction_247,place,123 Example St,Los Angeles,TX,13398,US,,,1199
account_8,227.77,USD,,"['Shops', 'Supermarkets and Groceries']",15804324,4/22/23,Costco,Costco,in store,TRUE,transaction_248,place,123 Example St,New York,NY,28923,US,,,1912
account_9,1357.8,USD,,"['Entertainment', 'Movies']",15531897,8/20/23,Cinemark,Cinemark,in store,FALSE,transaction_249,place,123 Example St,Houston,TX,50885,US,,,4034
account_0,1674.49,USD,,"['Travel', 'Airlines']",14421340,8/26/23,United Airlines,United Airlines,in store,FALSE,transaction_250,place,123 Example St,Houston,IL,80663,US,,,1326
account_1,23.65,USD,,"['Technology', 'Electronics']",15165176,3/28/23,Apple Store,Apple Store,in store,TRUE,transaction_251,place,123 Example St,New York,IL,92878,US,,,1503
account_2,142.7,USD,,"['Entertainment', 'Movies']",15186769,3/16/23,AMC Theaters,AMC Theaters,in store,TRUE,transaction_252,place,123 Example St,Chicago,NY,44077,US,,,1608
account_3,422.25,USD,,"['Technology', 'Electronics']",13556805,10/15/23,Sony,Sony,in store,TRUE,transaction_253,place,123 Example St,New York,TX,43858,US,,,4612
account_4,348.44,USD,,"['Clothing', 'Apparel']",14609137,1/17/24,Adidas,Adidas,in store,FALSE,transaction_254,place,123 Example St,San Francisco,TX,89416,US,,,1223
account_5,272.78,USD,,"['Entertainment', 'Movies']",17590117,6/25/23,Landmark Theatres,Landmark Theatres,in store,FALSE,transaction_255,place,123 Example St,Houston,NY,11615,US,,,540
account_6,790.2,USD,,"['Travel', 'Airlines']",18443593,4/26/23,American Airlines,American Airlines,in store,FALSE,transaction_256,place,123 Example St,Chicago,TX,53167,US,,,2212
account_7,1340.92,USD,,"['Technology', 'Electronics']",18865018,5/13/23,Best Buy,Best Buy,in store,FALSE,transaction_257,place,123 Example St,San Francisco,IL,74260,US,,,3542
account_8,717.82,USD,,"['Travel', 'Airlines']",15417363,9/5/23,Delta Airlines,Delta Airlines,in store,TRUE,transaction_258,place,123 Example St,Los Angeles,TX,63383,US,,,3841
account_9,359.82,USD,,"['Travel', 'Airlines']",14514518,9/2/23,American Airlines,American Airlines,in store,TRUE,transaction_259,place,123 Example St,San Francisco,CA,73700,US,,,1519
